state,fips,state_abb,year,violentcrimerate_ce,propcrimerate_ce,pctblack,pcthisp,medinc,age,dieseltax,gastax,state_abbrev,fatal,fatal_occupant,fatal_non_occupant,vmt_rural,vmt_urban,vmt_total,rate_occupant,rate_non_occupant,speed65,speed70,mlda21,bac8,secondary,primary,rearsecondary,mv_registrations,rural_miles,urban_miles,rate,secondary_primary,unemprate,automobiles,buses,trucks,total,motorcycle,urban_den,rural_den,adj_primary,adj_secondary_primary,ln_pctblack,ln_pcthisp,ln_medinc,ln_age,ln_gastax,ln_violentcrimerate,ln_propcrimerate,ln_unemprate,ln_ruralvmt,ln_urbanvmt,ln_ruralden,ln_urbanden,adj_occrate,adj_nonoccrate,ln_adjocrat,ln_adjnonocrat
maine,23,ME,1989,.45900002,34.465,.39694366,.52449268,17223,35.334705,20,17,ME,194,166,28,8593,3146,11739,14.140898,2.3852117,1,0,1,1,0,0,0,939301,19781,2459,,0,4.008333333333334,616874,2835,319592,939301,39430,250.86377,31.185177,0,0,-.92396092,-.64532381,9.7540007,3.5648656,2.8332133,-.778705,3.5399444,1.3883755,9.0587034,8.0538874,3.4399428,5.52491,.014140897,.0023852116,-4.2586842,-6.0384674
maryland,24,MD,1989,3.8170002,47.071999,24.293678,2.4529762,22127,34.246613,18.5,18.5,MD,726,582,144,13311,25611,38922,14.952983,3.699707,0,0,1,0,1,0,0,3527427,16333,12162,,0,3.791666666666666,2719709,11013,796705,3527427,55298,223.6235,166.51619,0,0,3.1902161,.89730209,10.004554,3.5335877,2.9177706,1.3394648,3.8516784,1.3328056,9.4963465,10.150777,5.1150928,5.4099641,.014952983,.0036997071,-4.2028446,-5.5995016
massachusetts,25,MA,1989,2.3870001,44.610001,5.1526904,4.3574958,22477,35.673492,11,11,MA,696,540,156,8534,37680,46214,11.684771,3.3756006,0,0,1,0,0,0,0,3804458,13201,20606,,0,4.225,3123778,11044,669636,3804458,57651,151.59555,236.63193,0,0,1.639519,1.4718975,10.020247,3.5744078,2.3978953,.87003738,3.7979581,1.4410193,9.0518131,10.536884,5.466506,5.0212159,.011684771,.0033756006,-4.4494691,-5.6911821
michigan,26,MI,1989,3.0439999,52.591999,13.479675,2.0433111,18332,34.191093,15,15,MI,1639,1416,223,31453,48437,79890,17.724371,2.7913382,1,0,1,0,1,0,0,7138583,90968,27028,,0,7.183333333333334,5124535,22706,1991342,7138583,190277,189.60097,56.333382,0,0,2.6011829,.7145716,9.8164034,3.5319653,2.7080503,1.1131724,3.962564,1.9717635,10.35625,10.788019,4.0312872,5.2449217,.017724371,.0027913381,-4.0328145,-5.8812342
minnesota,27,MN,1989,1.286,40.949001,2.0557423,1.1356881,18992,34.295525,20,20,MN,604,527,77,17965,19428,37393,14.093547,2.0592089,1,0,1,0,1,0,0,3283292,115458,14095,,0,4.350000000000001,2271507,13215,998570,3283292,118406,161.15694,19.673882,0,0,.72063696,.12723869,9.8517733,3.5350149,2.9957323,.25153664,3.7123275,1.4701759,9.7961807,9.8744707,2.9792919,5.0823789,.014093547,.0020592089,-4.2620382,-6.1854334
mississippi,28,MS,1989,1.268,32.041,34.63578,.62885737,12717,33.529068,17,17,MS,727,650,77,15429,7466,22895,28.390478,3.3631797,1,0,1,0,0,0,0,1867081,64988,7324,,0,7.908333333333334,1282686,8682,575713,1867081,25983,175.13463,19.737274,0,0,3.5448873,-.4638508,9.450695,3.5124128,2.8332133,.23744085,3.4670165,2.0679171,9.6440039,8.9181147,2.9825089,5.165555,.028390478,.0033631797,-3.5617015,-5.6948686
missouri,29,MO,1989,2.3369999,44.945999,10.401843,1.1418809,17277,35.465664,11,11.03,MO,1052,957,95,23279,24808,48087,19.901428,1.9755859,1,0,1,0,1,0,0,3843982,104230,15847,,0,5.55,2689774,11576,1142632,3843982,62973,169.73396,25.806141,0,0,2.3419831,.1326768,9.7571316,3.5685651,2.4006188,.84886801,3.8054616,1.7137979,10.055307,10.118921,3.2506125,5.1342325,.019901428,.0019755859,-3.9169638,-6.2268901
montana,30,MT,1989,.37900001,38.814999,.28867331,1.4264551,14726,34.696709,20,20,MT,181,159,22,6256,1994,8250,19.272728,2.6666667,1,0,1,0,1,0,0,741197,69092,2268,,0,5.958333333333333,415124,1967,324106,741197,26813,183.03528,6.0082788,0,0,-1.2424597,.35519245,9.5973701,3.5466449,2.9957323,-.97021908,3.6588068,1.7847908,8.7412958,7.597898,1.7931384,5.2096791,.019272728,.0026666666,-3.9490643,-5.9269261
nebraska,31,NE,1989,.78099996,38.120998,3.4686666,2.1871116,17338,35.011917,22.1,22.3,NE,296,266,30,8713,5068,13781,19.301937,2.1769102,1,0,1,0,0,0,0,1361724,87509,4950,,0,2.858333333333333,897994,4928,458802,1361724,23670,181.41293,10.261733,0,0,1.2437702,.78258181,9.7606564,3.5556884,3.1045866,-.24718018,3.6407652,1.0502387,9.0725718,8.5307016,2.3284218,5.2007756,.019301938,.0021769102,-3.9475498,-6.129849
nevada,32,NV,1989,3.184,56.464001,6.3176675,9.6987934,19653,34.266972,20,18,NV,308,268,40,4193,5199,9392,28.534924,4.2589436,1,0,1,0,1,0,0,825723,41780,3076,,0,4.658333333333334,546585,1744,277394,825723,17900,177.69344,13.082456,0,0,1.8433501,2.2720015,9.8859854,3.5341821,2.8903718,1.1581383,4.0336032,1.5386578,8.3411722,8.556222,2.5712721,5.1800599,.028534923,.0042589437,-3.5566266,-5.458734
new hampshire,33,NH,1989,.56599998,34.277,.61988509,.95169759,20685,34.149105,14,14,NH,187,174,13,6101,3718,9819,17.720745,1.3239638,1,0,1,0,0,0,0,935642,12387,2416,,0,3.341666666666667,652819,1670,281153,935642,36869,270.20654,52.701946,0,0,-.47822115,-.049507953,9.9371643,3.5307364,2.6390574,-.56916124,3.5344746,1.2064697,8.7162075,8.2209415,3.9646523,5.5991864,.017720746,.0013239637,-4.0330191,-6.6271253
new jersey,34,NJ,1989,3.1010001,46.604,13.214729,8.9845419,23692,35.902946,13.5,10.5,NJ,891,656,235,11073,48825,59898,10.951952,3.9233363,0,0,1,0,1,0,0,6636330,11791,22455,,0,4.05,4596665,17784,1021881,5636330,87298,204.70563,389.84521,0,0,2.581332,2.1955056,10.072893,3.5808194,2.3513753,1.1317247,3.8416865,1.3987169,9.3122654,10.795998,5.9657497,5.3215728,.010951952,.003923336,-4.5142374,-5.540813
new mexico,35,NM,1989,1.597,58.700001,2.0386131,37.313717,14532,32.610462,16,16,NM,538,448,90,9503,6336,15839,28.284615,5.6821771,1,0,1,0,0,1,0,1294521,49367,5440,,0,6.749999999999999,789448,3427,501646,1294521,35889,145.11911,15.991411,1,0,.71226972,3.6193609,9.5841084,3.4846332,2.7725887,.46812686,4.0724397,1.9095426,9.1593628,8.7540026,2.7720518,4.9775548,.028284615,.0056821769,-3.5654373,-5.1704206
new york,36,NY,1989,6.21,51.620998,16.350756,11.653748,22461,35.532124,10,8,NY,2260,1615,645,31001,75058,106059,15.227373,6.0815206,0,0,1,0,0,1,0,10020539,73263,37701,,0,4.866666666666667,8168316,30093,1822130,10020539,206045,216.66046,111.49306,1,0,2.7942741,2.4556279,10.019536,3.5704372,2.0794415,1.8261609,3.9439285,1.5824093,10.341775,11.226016,4.7139626,5.3783317,.015227373,.0060815206,-4.1846604,-5.1025004
north carolina,37,NC,1989,1.723,47.074001,21.495897,1.1039329,16708,34.756516,20.9,20.9,NC,1471,1242,229,33233,28003,61236,20.282187,3.7396302,1,0,1,0,0,1,0,5113224,75165,19063,,0,3.566666666666666,3610866,34455,1467903,5113224,56077,189.41751,48.039192,1,0,3.067862,.098879129,9.7236433,3.548367,3.0397491,.54406697,3.8517208,1.2716315,10.411299,10.240067,3.8720171,5.2439537,.020282187,.0037396303,-3.8980124,-5.5887685
north dakota,38,ND,1989,.21600001,24.976999,.52649653,.68169153,14671,34.576664,17,17,ND,81,68,13,4285,1564,5849,11.625919,2.2226021,1,0,1,0,0,0,0,836195,84579,1805,,0,4.283333333333332,366736,2183,267276,636195,21737,203.17784,4.3360171,0,0,-.64151055,-.38317803,9.5936279,3.543179,2.8332133,-1.5324769,3.2179554,1.4547315,8.3628759,7.3550019,1.4669563,5.3140817,.011625919,.002222602,-4.4545183,-6.1090765
ohio,39,OH,1989,2.2160001,42.646,10.373655,1.2208151,17703,34.940296,18,18,OH,1772,1539,233,34452,49966,84418,18.230709,2.7600749,1,0,1,0,1,0,0,9513918,82126,31313,,0,5.574999999999999,7236993,33020,2243905,9513918,259244,231.11784,88.120605,0,0,2.3392694,.19951873,9.7814894,3.5536408,2.8903718,.79570383,3.7529335,1.7182924,10.447322,10.819098,4.4787064,5.4429278,.018230708,.0027600748,-4.0046477,-5.8924975
oklahoma,40,OK,1989,1.702,50.111,7.1950698,2.5445645,15402,34.912895,14,17,OK,648,576,72,16259,16577,32836,17.541723,2.1927154,1,0,1,0,1,0,0,2568454,99578,12091,,0,5.741666666666667,1606742,12958,948754,2568454,61158,132.88744,16.135511,0,0,1.9733961,.93395948,9.6422529,3.5528562,2.8332133,.53180403,3.9142406,1.7477496,9.6964016,9.7157717,2.7810225,4.8895025,.017541723,.0021927154,-4.0431728,-6.1226144
oregon,41,OR,1989,2.0320001,56.424999,1.5732222,3.6243267,17235,35.52829,16,16,OR,626,560,66,14192,11628,25820,21.688614,2.5561581,1,0,1,1,0,0,0,2378751,86325,9105,,0,5.333333333333332,1541273,10261,827217,2378751,67639,169.27765,17.854307,0,0,.45312583,1.2876686,9.7546978,3.5703292,2.7725887,.70902056,4.0329123,1.6739764,9.5604334,9.3611717,2.8822448,5.1315403,.021688614,.002556158,-3.8309679,-5.9692497
pennsylvania,42,PA,1989,1.8060001,29.818001,9.0537291,1.8033605,18543,36.715679,12,12,PA,1877,1596,281,37839,45025,82864,19.260475,3.3910987,0,0,1,0,1,0,0,7909379,88447,27830,,0,4.9,5875809,30818,2002752,7909379,178328,211.1322,66.433105,0,0,2.2031767,.58965182,9.8278475,3.6032038,2.4849067,.59111452,3.3951123,1.5892352,10.541096,10.714973,4.1961956,5.3524847,.019260475,.0033910987,-3.9497001,-5.6866012
rhode island,44,RI,1989,1.4400001,48.469002,4.0269136,4.1414423,19839,36.244576,18,18,RI,100,87,13,889,5851,6740,12.908011,1.9287834,0,0,1,0,0,0,0,670576,1484,4400,,0,3.9,546886,1554,122136,670576,29086,124.29227,368.52158,0,0,1.3930002,1.4210441,9.8954048,3.5902898,2.8903718,.36464316,3.8809245,1.3609766,6.7900972,8.6743679,5.9094992,4.8226357,.012908012,.0019287834,-4.3499069,-6.2508659
south carolina,45,SC,1989,1.858,48.056,29.233324,.86010134,15190,33.651009,16,16,SC,996,860,136,21165,11615,32780,26.23551,4.1488714,1,0,1,0,1,0,0,2468940,54699,9405,,0,4.616666666666666,1825076,13853,630011,2468940,30140,194.0538,33.365803,0,0,3.3753092,-.15070505,9.6283922,3.5160429,2.7725887,.61950064,3.8723669,1.529673,9.960104,9.3600531,3.5075314,5.2681355,.02623551,.0041488716,-3.6406415,-5.4849191
south dakota,46,SD,1989,.44999999,25.497,.44960329,.69566083,15060,34.744766,18,18,SD,152,140,12,5157,1547,6704,20.883055,1.7899761,1,0,1,0,0,0,0,705385,71622,1756,,0,3.85,443183,2049,260154,705386,30008,252.38213,6.1878057,0,0,-.79938966,-.36289304,9.6197977,3.5480289,2.8903718,-.79850775,3.2385607,1.3480731,8.54811,7.3440728,1.8225806,5.5309443,.020883055,.0017899761,-3.8688171,-6.3255529
tennessee,47,TN,1989,2.148,39.646999,15.584887,.65133786,15847,35.075565,16,20,TN,1088,994,94,22151,23488,45639,21.779619,2.0596421,1,0,1,0,1,0,0,4315702,68854,15227,,0,5.083333333333333,3069523,13191,1232988,4315702,80772,201.58423,44.58017,0,0,2.7463017,-.42872679,9.6707354,3.5575047,2.9957323,.76453716,3.6800153,1.6259673,10.005638,10.064245,3.7972891,5.3062072,.021779619,.002059642,-3.8267806,-6.1852231
texas,48,TX,1989,2.8179998,72.683998,11.796694,24.374659,16417,32.455261,15,15,TX,3370,2812,558,53693,105819,159512,17.628767,3.4981694,1,0,1,0,0,1,0,12564555,217044,88648,,0,6.724999999999998,8272804,60411,4231340,12564555,191520,93.321945,38.115791,1,0,2.4678192,3.1935439,9.7060728,3.4798625,2.7080503,1.0360273,4.2861214,1.9058319,10.891038,11.569486,3.6406286,4.5360551,.017628767,.0034981694,-4.0382233,-5.6555157
utah,49,UT,1989,.83800006,54.234001,.67657763,4.743042,14050,29.168116,19,19,UT,303,257,46,5376,8539,13915,18.469278,3.3057852,1,0,1,1,1,0,0,1174861,37430,5541,,0,4.600000000000001,770090,1157,403614,1174861,28179,138.98033,20.574139,0,0,-.39070809,1.5566787,9.5503778,3.3730762,2.9444389,-.17673711,3.9933081,1.5260563,8.5896997,9.0523996,3.024035,4.9343324,.018469278,.0033057851,-3.9916465,-5.7120814
vermont,50,VT,1989,.43000001,39.556999,.32175666,.61565804,17782,34.329128,17,16,VT,116,104,12,4204,1561,5765,18.039896,2.0815265,1,0,1,0,0,0,0,461604,12923,1170,,0,3.625,308146,1435,152023,461604,18849,263.37265,23.844772,0,0,-1.1339598,-.48506358,9.7859421,3.5359943,2.7725887,-.84397006,3.6777427,1.2878543,8.343792,7.3530817,3.1715651,5.5735698,.018039895,.0020815264,-4.0151696,-6.174654
virginia,51,VA,1989,1.413,38.988998,18.55435,2.433068,20136,34.022137,16.2,17.7,VA,1004,838,166,27501,31836,59337,14.122723,2.79758,1,0,1,0,1,0,0,4859728,52228,15064,,0,3.891666666666666,3557180,17097,1285451,4859728,61781,236.13782,68.108681,0,0,2.9207044,.889153,9.910265,3.5270114,2.8735647,.34571511,3.6632795,1.3588375,10.221977,10.368353,4.2211046,5.4644156,.014122723,.0027975801,-4.2599702,-5.8790007
washington,53,WA,1989,2.062,61.221001,3.00109,4.0605364,19028,34.273144,18,18,WA,781,661,120,15861,27372,43233,15.289247,2.7756574,1,0,1,0,1,0,0,4090130,65011,16428,,0,5.916666666666667,2872762,7581,1209787,4090130,125818,174.86986,44.188862,0,0,1.0989755,1.4013151,9.8536673,3.5343621,2.8903718,.72367638,4.1144905,1.7777733,9.6716185,10.217276,3.7884727,5.164042,.015289246,.0027756575,-4.1806054,-5.8868675
west virginia,54,WV,1989,.67900002,22.162001,3.1076436,.47431904,13618,36.511387,20.35,20.35,WV,468,435,33,10564,4376,14940,29.116467,2.2088354,1,0,1,0,0,0,0,1213950,31425,3052,,0,8.733333333333334,734661,3823,475466,1213950,18388,240.71461,23.378233,0,0,1.1338648,-.74587512,9.5191479,3.5976241,3.0130808,-.38713413,3.0983791,2.1671472,9.2652073,8.3838902,3.1518054,5.4836121,.029116467,.0022088354,-3.5364513,-6.1152897
wisconsin,55,WI,1989,.99199998,39.422001,4.7136703,1.7677072,17612,34.800285,20.8,20.8,WI,817,735,82,22798,20288,43086,17.058905,1.9031703,1,0,1,0,1,0,0,3471008,95447,14366,,0,4.283333333333334,2387495,12484,1166588,3566567,199998,166.19066,25.01383,0,0,1.5504669,.56968337,9.7763357,3.5496256,3.0349529,-.0080321878,3.674324,1.4547315,10.034428,9.9177847,3.2194288,5.1131358,.017058905,.0019031704,-4.0710831,-6.2642341
wyoming,56,WY,1989,.49700001,36.306999,.78150678,5.4455471,16673,32.733879,9,9,WY,127,123,4,4393,1358,5751,21.387585,.69553119,1,0,1,0,1,0,0,466589,37624,1917,,0,6.075,245760,2381,238448,486589,18854,128.20032,6.532001,0,0,-.24653146,1.6947982,9.7215462,3.4884107,2.1972246,-.69916523,3.5920105,1.8041819,8.3877678,7.2137685,1.8767133,4.8535938,.021387585,.0006955312,-3.8449447,-7.2708349
alabama,1,AL,1990,1.637,39.223,25.288496,.59522647,15861,35.044762,14,13,AL,1121,1011,110,22586,19761,42347,23.874182,2.5975866,1,0,1,0,0,0,0,3744491,73818,16854,,0,6.824999999999999,2629143,8234,1107114,3744491,43871,155.99519,35.616558,0,0,3.2303495,-.51881331,9.6716185,3.5566261,2.5649493,.49286526,3.6692634,1.9205923,10.025085,9.8914652,3.5728106,5.0498252,.023874182,.0025975867,-3.7349577,-5.9531727
alaska,2,AK,1990,1.8330001,37.286999,4.096405,3.1137378,23213,28.664553,8,8,AK,98,90,8,2226,1684,3910,23.017902,2.0460358,0,0,1,0,1,0,0,477326,11936,1549,,0,7.258333333333334,247886,2144,227295,477325,11541,160.02969,20.767929,0,0,1.4101098,1.1358238,10.052467,3.3556612,2.0794415,.60595399,3.6186447,1.9821502,7.7079616,7.4289274,3.0334098,5.0753593,.023017902,.0020460358,-3.7714829,-6.1918511
arizona,4,AZ,1990,1.8939999,53.450001,3.143131,18.937069,17323,34.172806,18,18,AZ,869,704,165,14772,20683,35455,19.856155,4.6537867,1,0,1,0,0,0,0,2825112,36945,14667,,0,5.216666666666667,1898056,4399,922657,2825112,79554,129.40997,51.375179,0,0,1.1452194,2.9411213,9.7597904,3.5314302,2.8903718,.63869095,3.9787467,1.6518587,9.6004887,9.937067,3.9391551,4.8629856,.019856155,.0046537868,-3.9192412,-5.3700738
arkansas,5,AR,1990,1.127,36.169998,15.928552,.81507742,14622,35.881176,12.7,13.7,AR,604,543,61,13414,7597,21011,25.843605,2.9032412,1,0,1,0,0,0,0,1447660,69408,7677,,0,6.875000000000001,942083,5179,500398,1447660,14556,122.715,13.573118,0,0,2.7681131,-.20447217,9.5902824,3.5802128,2.6173959,.11955921,3.5882299,1.9278916,9.5040541,8.9355087,2.6080911,4.8098645,.025843605,.0029032412,-3.6556921,-5.8419275
california,6,CA,1990,2.1530001,31.778,7.7516975,25.967064,21485,33.025787,9,9,CA,5192,4071,1121,54923,204003,258926,15.722639,4.3294225,1,0,1,1,1,0,0,21926878,89652,73922,,0,5.791666666666667,15364023,40127,6521728,21925878,640554,207.841,171.37401,0,0,2.0479119,3.256829,9.9751101,3.4972887,2.1972246,.76686227,3.4587743,1.7564201,10.913688,12.22589,5.1438484,5.3367734,.01572264,.0043294225,-4.1526537,-5.4423213
colorado,8,CO,1990,1.2130001,37.228001,4.1306462,12.987322,19853,33.305611,18,20,CO,544,487,57,11709,15469,27178,17.918905,2.0972846,1,0,1,0,1,0,0,3166371,66408,11272,,0,5.133333333333334,2114555,5526,1035290,3155371,108433,187.5936,31.841871,0,0,1.4184339,2.5639737,9.8961105,3.5057259,2.9957323,.19309668,3.6170611,1.6357552,9.3681135,9.6465931,3.4607821,5.2342777,.017918905,.0020972847,-4.0218987,-6.1671119
connecticut,9,CT,1990,1.467,30.437,8.6100492,6.5251565,26394,36.092751,22,22,CT,385,313,72,6597,19706,26303,11.899783,2.7373304,0,0,1,0,0,1,0,2622966,9086,10905,,0,4.933333333333334,2100144,8716,514106,2622966,51443,192.58542,231.14066,1,0,2.15293,1.8756649,10.180892,3.586092,3.0910425,.38321951,3.415659,1.5960149,8.7943707,9.8886786,5.4430265,5.26054,.011899783,.0027373305,-4.4312353,-5.9007721
delaware,10,DE,1990,2.714,41.035999,17.062967,2.3942339,21457,34.674629,16,16,DE,138,115,23,2924,3624,6548,17.562614,3.5125229,0,0,1,0,0,0,0,526089,3829,1615,,0,4.408333333333334,379370,2204,144515,526089,8867,234.90402,99.078087,0,0,2.8369105,.87306333,9.9738064,3.5460083,2.7725887,.99842358,3.7144496,1.4834967,7.9807076,8.1953335,4.5959082,5.459177,.017562615,.0035125229,-4.0419827,-5.6514206
district of columbia,11,DC,1990,13.412,83.160004,66.122604,5.4314981,26132,36.027916,18,18,DC,48,29,19,0,3407,3407,8.5118876,5.5767536,0,0,1,0,1,0,0,261931,0,1102,,0,5.891666666666667,233590,2813,25528,261931,2560,211.96915,0,0,0,4.1915107,1.692215,10.170916,3.5842941,2.8903718,2.5961499,4.4207664,1.7735389,0,8.1335878,0,5.3564405,.0085118879,.0055767535,-4.7662916,-5.1891484
florida,12,FL,1990,2.6360002,53.514999,13.770841,12.25504,19763,38.117844,10.9,10.9,FL,2891,2168,723,31968,78029,109997,19.709629,6.5729065,1,0,1,0,1,0,0,10949806,60051,48034,,0,6.233333333333333,8113064,36846,2799896,10949806,205827,168.90253,135.10289,0,0,2.6225533,2.5059373,9.8915672,3.6406825,2.3887627,.96926266,3.9799619,1.8299112,10.372491,11.264835,4.9060369,5.1293216,.01970963,.0065729064,-3.9266479,-5.0247993
georgia,13,GA,1990,2.0369999,46.144001,27.071636,1.6780697,17835,33.120106,7.5,7.5,GA,1562,1368,194,31783,38439,70222,19.481073,2.7626669,1,0,1,0,1,0,0,5489144,87873,21728,,0,5.350000000000001,3865101,14377,1609666,5489144,74463,177.88573,43.985081,0,0,3.2984865,.51764417,9.7889185,3.5001404,2.0149031,.71147811,3.8317671,1.6770966,10.366687,10.556828,3.7838504,5.1811414,.019481074,.0027626669,-3.9383118,-5.8915586
hawaii,15,HI,1990,1.217,46.005001,2.5006039,7.3083663,22433,34.147438,11,11,HI,177,138,39,2810,5256,8066,17.108852,4.8351102,0,0,1,0,0,1,0,771478,2587,1512,,0,2.6,575340,4251,191887,771478,20424,380.51587,222.39659,1,0,.91653228,1.9890198,10.018289,3.5306876,2.3978953,.19638883,3.8287501,.95551145,7.9409399,8.5671253,5.4044623,5.9415278,.017108852,.0048351102,-4.0681591,-5.3318515
idaho,16,ID,1990,.53099996,29.051001,.32892659,5.2266726,16152,33.198708,18,18,ID,244,217,27,6831,3018,9849,22.032694,2.741395,1,0,1,0,1,0,0,1053538,60006,2429,,0,5.625,618868,3825,430845,1053538,41974,254.78304,10.313436,0,0,-1.1119207,1.6537749,9.6897993,3.502511,2.8903718,-.63299334,3.3690529,1.7272209,8.8292265,8.0123501,2.3334475,5.5404124,.022032693,.002741395,-3.815228,-5.8992882
illinois,17,IL,1990,2.605,38.251999,14.947618,7.960175,21025,34.742428,21.5,19,IL,1589,1288,301,26139,57195,83334,15.455876,3.6119711,1,0,1,0,1,0,0,7873109,103941,32003,,0,6.3,5862026,17099,1994064,7873189,179962,183.17114,56.397629,0,0,2.7045519,2.074451,9.9534674,3.5479617,2.9444389,.95743269,3.6441958,1.8405496,10.171184,10.954222,4.0324273,5.2104211,.015455876,.0036119712,-4.1697659,-5.6235018
indiana,18,IN,1990,1.4289999,33.914001,7.8329406,1.7741019,17768,34.819317,16,15,IN,1049,932,117,29391,24306,53697,17.356649,2.1788926,1,0,1,0,1,0,0,4365760,74040,17868,,0,5.108333333333333,3039819,21493,1304448,4365760,96712,170.12643,41.056442,0,0,2.0583379,.57329428,9.7851543,3.5501723,2.7080503,.35697484,3.523828,1.6308732,10.288444,10.098478,3.7149477,5.1365418,.017356649,.0021788927,-4.0537796,-6.1289387
iowa,19,IA,1990,.65300006,29.436001,1.7354077,1.147889,17628,36.173515,22.5,20,IA,465,426,39,14827,8166,22993,18.527378,1.6961684,1,0,1,0,0,1,0,2631973,103755,8786,,0,4.441666666666666,1791146,9077,831750,2631973,173367,203.86365,17.263226,1,0,.55124235,.13792463,9.7772436,3.5883272,2.9957323,-.42617807,3.3822184,1.4910297,9.6042051,9.0077343,2.8485785,5.3174515,.018527377,.0016961684,-3.9885058,-6.3793836
kansas,20,KS,1990,1.232,40.557999,5.83074,3.7613411,18438,34.994648,18,16,KS,444,403,41,12565,10284,22849,17.637533,1.7943892,1,0,1,0,1,0,0,2012353,124473,9105,,0,4.25,1318631,3771,689951,2012353,75696,144.82494,10.593711,0,0,1.7631439,1.3247756,9.8221693,3.5551951,2.7725887,.20863886,3.702733,1.446919,9.4386702,9.2383442,2.3602605,4.9755259,.017637534,.0017943892,-4.0377259,-6.3230906
kentucky,21,KY,1990,1.125,26.451,7.1593819,.57335478,15613,34.991898,12.4,15.4,KY,849,770,79,19871,13768,33639,22.890099,2.3484645,1,0,1,0,0,0,0,2909408,61976,7692,,0,6.041666666666667,1940126,10027,959255,2909408,34509,252.22647,31.304472,0,0,1.9684236,-.55625057,9.655859,3.5551167,2.7343676,.11778303,3.2752941,1.7986799,9.8970165,9.5301027,3.4437609,5.5303273,.022890098,.0023484644,-3.7770507,-6.0539937
louisiana,22,LA,1990,2.174,50.140999,30.861214,2.1796117,15369,33.216476,20,20,LA,959,795,164,18053,19910,37963,20.941442,4.3199959,1,0,1,0,1,0,0,2994763,46330,12290,,0,6.233333333333333,1979339,19866,995558,2994763,30065,161.05281,42.722622,0,0,3.4295001,.77914673,9.6401081,3.503046,2.9957323,.77656877,3.914839,1.8299112,9.8010674,9.8989773,3.7547286,5.0817323,.020941442,.0043199961,-3.8660252,-5.4445009
maine,23,ME,1990,.405,27.627001,.41494852,.53559297,17756,35.524742,20,17,ME,213,188,25,8730,3141,11871,15.836913,2.1059725,1,0,1,1,0,0,0,976610,19895,2494,,0,5.358333333333334,637034,2876,336700,976610,37795,255.42662,32.019802,0,0,-.87960082,-.62438077,9.7844791,3.5702295,2.8332133,-.9038682,3.3187935,1.678653,9.0745211,8.0522966,3.4663546,5.5429354,.015836913,.0021059725,-4.145412,-6.1629777
maryland,24,MD,1990,3.0270002,41.761002,25.07093,2.6324177,23104,34.274559,18.5,18.5,MD,707,563,144,13791,26745,40536,13.888889,3.552398,0,0,1,0,1,0,0,3606520,16462,12290,,0,4.325,2741133,10937,854450,3606520,56124,223.03767,166.51276,0,0,3.221709,.96790272,10.047761,3.5344033,2.9177706,1.1075721,3.7319629,1.4644121,9.5317717,10.194103,5.1150718,5.4073405,.013888889,.0035523979,-4.2766662,-5.6401324
